index,Trade Count,Win Rate,Lowest Value,Profit Rate Peak,Final Profit Rate,Max Profit Rate Single Trade,Max Loss Rate Single Trade,Max Streak,Max Loss Streak,Max Draw Down,Profit Factor
78,35,0.37142857142857144,1436.6273099248588,0.7031771276539869,-0.8563372690075142,0.13607257203842038,-0.48076748439993255,4,10,0.9156501524944902,0.6066579813932493
79,34,0.4117647058823529,1841.422029231752,1.0773642711114255,-0.8153874180768248,0.2071636011616651,-0.48076748439993255,3,9,0.9113577693214797,0.6245428760798819
80,41,0.34146341463414637,1257.8091017013214,0.8160537347825827,-0.8738978108298678,0.23788781224997768,-0.48076748439993255,3,10,0.930739433662633,0.6218914491661233
81,53,0.37735849056603776,8087.517800098587,1.9747545108142615,-0.1912482199901413,0.29931384063794275,-0.29327695560253697,3,8,0.7281282280370477,0.9789928526119698
82,48,0.3333333333333333,1664.9770067620946,0.8617017794442356,-0.8335022993237906,0.17781500093057878,-0.48076748439993255,3,8,0.9105669326233801,0.7279700315308065
83,35,0.37142857142857144,1226.6543402608577,0.8732394375490857,-0.8773345659739142,0.17781500093057878,-0.48076748439993255,5,9,0.9345169487854798,0.6113131424084131
84,90,0.4111111111111111,4549.968100403358,1.663536939608064,-0.5252528852967644,0.36163335953161013,-0.29327695560253697,5,9,0.8291757087073521,0.9062714263002372
85,60,0.4166666666666667,2680.7929381583963,2.4030391194980902,-0.7252793393994854,0.23771712158808933,-0.48076748439993255,7,12,0.9212235638785785,0.8245797773739771
86,0,0,9738.283845150445,0.03037976450414437,0.011183424507844375,0,0,0,0,0.05345419349330314,0
87,48,0.4166666666666667,3443.12368541486,2.548182770731236,-0.653613353477364,0.17475987193169673,-0.48076748439993255,3,11,0.9029609265391569,0.8647056269968854
88,26,0.38461538461538464,2242.9181426886075,1.590747548305112,-0.7757081857311392,0.1503724394785848,-0.48076748439993255,3,9,0.9134258317003545,0.6112151716792673
89,73,0.5753424657534246,9629.850276122499,17.266219060179935,4.146320413106107,0.3066506220128131,-0.29327695560253697,9,6,0.7562473057011163,1.3985988278705523
90,52,0.5,9813.257974647251,2.1244066803500474,1.4542897755000457,0.298224852071006,-0.26310526315789473,5,4,0.35928246854351104,1.4660215578437363
91,75,0.41333333333333333,9808.517294777499,4.192504793908951,0.05480764044059794,0.24291497975708487,-0.29327695560253697,6,8,0.7968595731143212,1.056721618721297
92,23,0.391304347826087,9888.962144584719,0.9943304510625233,-0.011103785541528133,0.2200195572939816,-0.22069798068481117,6,7,0.5041462592462469,1.0325499112346355
93,44,0.3181818181818182,4174.852577338219,0.8753148913335247,-0.5654887683661781,0.2845647403072422,-0.29327695560253697,3,15,0.7773785833711635,0.7483389976754465
94,44,0.4090909090909091,3483.904992735299,2.165986338505281,-0.5649649934224701,0.21454633909024579,-0.48076748439993255,4,9,0.8899583061883927,0.8397219340527555
95,41,0.4146341463414634,1195.4476187273094,1.8759793747452322,-0.880150759127269,0.2313983465196907,-0.48076748439993255,5,11,0.9584333730198183,0.7593384616489732
96,44,0.3409090909090909,7480.3604006414735,1.0967192587999754,-0.2314495426358526,0.2733174835405998,-0.22069798068481117,2,10,0.6432350030054695,0.9275872805621396
97,41,0.3902439024390244,1472.0804361875335,0.8014053298960782,-0.8524160773812467,0.23788781224997768,-0.48076748439993255,3,9,0.9182815543089096,0.6750108541863333
98,66,0.4090909090909091,3532.4499973431716,2.1797335202552452,-0.6467455012656829,0.28230409963674097,-0.29327695560253697,6,9,0.8889073573354156,0.8866350284848197
99,56,0.3392857142857143,1423.356995090637,0.823513259627205,-0.8573010214909363,0.2968178493050475,-0.48076748439993255,2,9,0.9219442475904109,0.7154242661697803
